expression,reading,meaning,tags,guid,example_jp,example_reading_hiragana,example_ko
冒頭,ぼうとう,"모두, 서두",JLPT_1 JLPT,;fLj|=5wa`,司会者が番組の冒頭で趣旨を説明した。,しかいしゃがばんぐみのぼうとうでしゅしをせつめいした。,진행자가 프로그램 서두에서 취지를 설명했다.
豊富,ほうふ,풍부함,JLPT_1 JLPT,rg6+bQmjlX,この海には魚の種類が豊富だ。,このうみにはさかなのしゅるいがほうふだ。,이 바다에는 물고기 종류가 풍부하다.
抱負,ほうふ,포부,JLPT_1 JLPT,tDI2jSd*6$,新入社員が今後の抱負を力強く語った。,しんにゅうしゃがこんごのほうふをちからづよくかたった。,신입 사원이 앞으로의 포부를 힘차게 말했다.
飽和,ほうわ,포화,JLPT_1 JLPT,bVboY8Id5H,連休初日は高速道路が飽和状態になった。,れんきゅうしょにちはこうそくどうろがほうわじょうたいになった。,연휴 첫날 고속도로가 포화 상태가 되었다.
朗らか,ほがらか,명랑함,JLPT_1 JLPT,"01rj|,@i5j",祖母はいつも朗らかな笑顔で迎えてくれる。,そぼはいつもほがらかなえがおでむかえてくれる。,할머니는 언제나 밝은 미소로 맞아 주신다.
誇る,ほこる,자랑하다,JLPT_1 JLPT,e<#?0*saBF,この町は美しい海岸を誇っている。,このまちはうつくしいかいがんをほこっている。,이 도시는 아름다운 해안을 자랑한다.
墓地,ぼち,묘지,JLPT_1 JLPT,f3#OU@=@pX,丘の上に地域で最も古い墓地がある。,おかのうえにちいきでもっともふるいぼちがある。,언덕 위에 지역에서 가장 오래된 묘지가 있다.
滅ぶ,ほろぶ,멸망하다,JLPT_1 JLPT,_YS*1U=%[h,環境の変化に適応できない種は滅ぶ。,かんきょうのへんかにてきおうできないしゅはほろぶ。,환경 변화에 적응하지 못하는 종은 멸망한다.
本場,ほんば,본고장,JLPT_1 JLPT,=zqM(MyQF;,本場の職人からパン作りを学んだ。,ほんばのしょくにんからぱんづくりをまなんだ。,본고장의 장인에게 빵 만드는 법을 배웠다.
奔放な,ほんぽうな,(자유)분방한,JLPT_1 JLPT,uhlo_qp4v[,彼女は常識に縛られない奔放な作品を描く。,かのじょはじょうしきにしばられないほんぽうなさくひんをえがく。,그녀는 상식에 얽매이지 않는 자유분방한 작품을 그린다.
賄う,まかなう,"조달하다, 마련하다, 식사를 제공하다",JLPT_1 JLPT,L9<za!4C^x,会費だけで活動費のすべてを賄った。,かいひだけでかつどうひのすべてをまかなった。,회비만으로 활동비 전부를 충당했다.
紛らわしい,まぎらわしい,헷갈리기 쉽다,JLPT_1 JLPT,FVyqZt>50B,名前が似ていて紛らわしい商品が多い。,なまえがにていてまぎらわしいしょうひんがおおい。,이름이 비슷해 헷갈리기 쉬운 상품이 많다.
街角,まちかど,길모퉁이,JLPT_1 JLPT,"Jx,N#7?8yz",街角で懐かしい友人に偶然出会った。,まちかどでなつかしいゆうじんにぐうぜんであった。,길모퉁이에서 반가운 친구를 우연히 만났다.
磨く,みがく,닦다,JLPT_1 JLPT,5:0KiU|6>j,毎晩、柔らかい布で靴を磨く。,まいばん、やわらかいぬのでくつをみがく。,매일 밤 부드러운 천으로 구두를 닦는다.
自ら,みずから,스스로,JLPT_1 JLPT,C>w15Qo-bo,社長自ら被災地へ出向いて謝罪した。,しゃちょうみずからひさいちへでむいてしゃざいした。,사장이 직접 재해 지역을 찾아가 사과했다.
身近,みぢか,"자기 몸에 가까운 곳, 신변",JLPT_1 JLPT,U.:g8jz&E-,防災をもっと身近な問題として考えよう。,ぼうさいをもっとみぢかなもんだいとしてかんがえよう。,방재를 더 가까운 문제로 생각해 보자.
源,みなもと,"근원, 수원",JLPT_1 JLPT,|^]D4MtYpz,川の源を求めて山奥まで歩いた。,かわのみなもとをもとめてやまおくまであるいた。,강의 발원지를 찾아 깊은 산속까지 걸었다.
無言,むごん,"무언, 말이 없음",JLPT_1 JLPT,##.W*vXOs;,彼は質問に答えず無言で立ち去った。,かれはしつもんにこたえずむごんでたちさった。,그는 질문에 답하지 않고 말없이 떠났다.
矛盾,むじゅん,모순,JLPT_1 JLPT,Q*lrZcN%WA,彼の説明は前後で矛盾している。,かれのせつめいはぜんごでむじゅんしている。,그의 설명은 앞뒤가 모순된다.
無条件,むじょうけん,무조건,JLPT_1 JLPT,7A0PQ2}i30,会社は無条件で返品に応じた。,かいしゃはむじょうけんでへんぴんにおうじた。,회사는 조건 없이 반품을 받아들였다.
迷信,めいしん,미신,JLPT_1 JLPT,G(zu=l:W*l,迷信を信じて夜道を避けた。,めいしんをしんじてよみちをさけた。,미신을 믿고 밤길을 피했다.
名誉,めいよ,명예,JLPT_1 JLPT,*y~Du+=3uQ,彼は名誉ある賞を受けた。,かれはめいよあるしょうをうけた。,그는 영예로운 상을 받았다.
巡り,めぐり,"한바퀴 돎, 여기저기 돎, 순례",JLPT_1 JLPT,h*HE]Jyt=s,京都の寺巡りを楽しんだ。,きょうとのてらめぐりをたのしんだ。,교토의 절 순례를 즐겼다.
巡る,めぐる,① 돌다 ② 둘러싸다,JLPT_1 JLPT,{JXAw!Ssz0,季節はまた巡ってくる。,きせつはまためぐってくる。,계절은 다시 돌아온다.
網羅,もうら,망라,JLPT_1 JLPT,eBr17+|4`P,本書は主要な説を網羅している。,ほんしょはしゅようなせつをもうらしている。,이 책은 주요 학설을 망라하고 있다.
猛烈,もうれつ,맹렬함,JLPT_1 JLPT,dujH-{R<4T,猛烈な風が窓を揺らした。,もうれつなかぜがまどをゆらした。,맹렬한 바람이 창문을 흔들었다.
模索,もさく,모색,JLPT_1 JLPT,aEiD0q4X3<,新たな解決策を模索する。,あらたなかいけつさくをもさくする。,새로운 해결책을 모색한다.
戻す,もどす,되돌리다,JLPT_1 JLPT,&1QdH*+JpV,読んだ本を棚に戻した。,よんだほんをたなにもどした。,읽은 책을 선반에 돌려놓았다.
物事,ものごと,"세상사, 매사",JLPT_1 JLPT,uW9i|j5sEz,物事を冷静に判断しよう。,ものごとをれいせいにはんだんしよう。,매사를 냉정하게 판단하자.
模様,もよう,"모양, 무늬",JLPT_1 JLPT,GmMN7C(=6>,壁に花の模様を描いた。,かべにはなのもようをえがいた。,벽에 꽃무늬를 그렸다.
催す,もよおす,개최하다,JLPT_1 JLPT,)?=$m4o#;W,来月、駅前で祭りを催す。,らいげつ、えきまえでまつりをもよおす。,다음 달 역 앞에서 축제를 연다.
躍進,やくしん,약진(눈부시게 진출함),JLPT_1 JLPT,">L*%J[Y],f",新興企業の躍進が目立つ。,しんこうきぎょうのやくしんがめだつ。,신흥 기업의 약진이 두드러진다.
和らぐ,やわらぐ,누그러지다,JLPT_1 JLPT,ZS_}EHu32x,薬を飲むと痛みが和らいだ。,くすりをのむといたみがやわらいだ。,약을 먹자 통증이 누그러졌다.
由緒,ゆいしょ,유서,JLPT_1 JLPT,~I(AAae<T9,ここは由緒ある神社だ。,ここはゆいしょあるじんじゃだ。,이곳은 유서 깊은 신사다.
勇敢に,ゆうかんに,용감하게,JLPT_1 JLPT,[0I/wr|)K8,彼女は勇敢に敵へ立ち向かった。,かのじょはゆうかんにてきへたちむかった。,그녀는 용감하게 적에게 맞섰다.
融通,ゆうずう,① (돈의) 융통 ② 융통성,JLPT_1 JLPT,P-+[jX2vfh,彼は融通が利かない。,かれはゆうずうがきかない。,그는 융통성이 없다.
有望,ゆうぼう,유망함,JLPT_1 JLPT,tcRA[smO57,あの選手は将来有望だ。,あのせんしゅはしょうらいゆうぼうだ。,저 선수는 장래가 유망하다.
夕闇,ゆうやみ,"땅거미, 황혼",JLPT_1 JLPT,2Pq2}EFVW),夕闇が静かな町を包んだ。,ゆうやみがしずかなまちをつつんだ。,땅거미가 고요한 마을을 감쌌다.
幽霊,ゆうれい,유령,JLPT_1 JLPT,Y7nhX:H`z|,廃屋で幽霊を見たという。,はいおくでゆうれいをみたという。,폐가에서 유령을 봤다고 한다.
容易,ようい,용이함,JLPT_1 JLPT,KR]c2-E{4),この問題は容易に解ける。,このもんだいはよういにとける。,이 문제는 쉽게 풀 수 있다.
様相,ようそう,양상,JLPT_1 JLPT,u02_2`M{)x,争いは長期化の様相を呈した。,あらそいはちょうきかのようそうをていした。,분쟁은 장기화 양상을 띠었다.
余暇,よか,여가,JLPT_1 JLPT,)up(q@LG=I,余暇には陶芸を楽しんでいる。,よかにはとうげいをたのしんでいる。,여가에는 도예를 즐긴다.
装う,よそおう,① 치장하다 ② 가장하다,JLPT_1 JLPT,X`.pJ.vQ|8,平静を装って席に戻った。,へいせいをよそおってせきにもどった。,태연한 척하며 자리로 돌아왔다.
寮,りょう,기숙사,JLPT_1 JLPT,tv)AWqU0r0,大学の寮で二年間暮らした。,だいがくのりょうでにねんかんくらした。,대학 기숙사에서 2년간 살았다.
了解,りょうかい,"승낙, 납득, 양해",JLPT_1 JLPT,cssSyE$11*,事情は了解しました。,じじょうはりょうかいしました。,사정은 이해했습니다.
履歴,りれき,이력,JLPT_1 JLPT,!&ZQ&1DQWJ,応募者の履歴を確認する。,おうぼしゃのりれきをかくにんする。,지원자의 이력을 확인한다.
倫理的,りんりてき,윤리적,JLPT_1 JLPT,~k^G]aVTt$,倫理的な問題が残っている。,りんりてきなもんだいがのこっている。,윤리적인 문제가 남아 있다.
類似,るいじ,"유사, 비슷함",JLPT_1 JLPT,KBB39G32#/,二つの作品には類似点が多い。,ふたつのさくひんにはるいじてんがおおい。,두 작품에는 유사점이 많다.
連日,れんじつ,"연일, 매일",JLPT_1 JLPT,RG}m[>8=K!,連日の雨で川が増水した。,れんじつのあめでかわがぞうすいした。,연일 내린 비로 강물이 불어났다.
廊下,ろうか,복도,JLPT_1 JLPT,yK.e<g*v4f,廊下を走ってはいけない。,ろうかをはしってはいけない。,복도에서 뛰면 안 된다.
老衰,ろうすい,노쇠,JLPT_1 JLPT,yW0Xo?Ixn:,祖父は老衰で静かに亡くなった。,そふはろうすいでしずかになくなった。,할아버지는 노쇠로 조용히 돌아가셨다.
枠,わく,"틀, 테두리",JLPT_1 JLPT,*Alttcd>ej,写真を木の枠に入れた。,しゃしんをきのわくにいれた。,사진을 나무 액자에 넣었다.
枠内,わくない,테두리 안,JLPT_1 JLPT,$hUUigP&$P,費用は予算の枠内に収まった。,ひようはよさんのわくないにおさまった。,비용은 예산 범위 안에 들었다.
技,わざ,기술,JLPT_1 JLPT,$MxE|:!O^=,職人の技が光る作品だ。,しょくにんのわざがひかるさくひんだ。,장인의 솜씨가 빛나는 작품이다.
愛想,あいそ,붙임성,JLPT_1 JLPT,0aCRM.[A(7,店員は愛想よく客を迎えた。,てんいんはあいそよくきゃくをむかえた。,점원은 상냥하게 손님을 맞았다.
愛着,あいちゃく,애착,JLPT_1 JLPT,f:dMqy2O{&,古い机に強い愛着がある。,ふるいつくえにつよいあいちゃくがある。,낡은 책상에 강한 애착이 있다.
あえて,あえて,"감히, 굳이",JLPT_1 JLPT,nK$mtf}&Ka,あえて難しい道を選んだ。,あえてむずかしいみちをえらんだ。,굳이 어려운 길을 택했다.
あかす,あかす,"밝히다, 털어놓다",JLPT_1 JLPT,y`2=0~P*ST,彼は胸の内を友にあかした。,かれはむねのうちをともにあかした。,그는 속마음을 친구에게 털어놓았다.
あくどい,あくどい,"악랄하다, 악착같다",JLPT_1 JLPT,xyfUf9oID0,あくどい商売で利益を得た。,あくどいしょうばいでりえきをえた。,악랄한 장사로 이익을 얻었다.
足手まとい,あしでまとい,"거치적거림, 짐",JLPT_1 JLPT,%hfs@_%c2D,けが人の私が皆の足手まといになった。,けがにんのわたしがみんなのあしでまといになった。,다친 내가 모두에게 짐이 되었다.
足止めされる,あしどめされる,발이 묶이다,JLPT_1 JLPT,R.?t8@(^J^,大雪で空港に足止めされた。,おおゆきでくうこうにあしどめされた。,폭설로 공항에 발이 묶였다.
頭打ち,あたまうち,한계점에 이름,JLPT_1 JLPT,wH|C-4]Y?J,売り上げの伸びが頭打ちになった。,うりあげののびがあたまうちになった。,매출 증가세가 한계에 이르렀다.
あっけない,あっけない,"어이없다, 싱겁다",JLPT_1 JLPT,l.bK*.Qg2m,試合はあっけなく終わった。,しあいはあっけなくおわった。,경기는 싱겁게 끝났다.
あっさり,あっさり,"간단히, 깨끗이",JLPT_1 JLPT,<vjh7VuXuf,彼は頼みをあっさり断った。,かれはたのみをあっさりことわった。,그는 부탁을 단번에 거절했다.
圧倒,あっとう,압도,JLPT_1 JLPT,}40K6*x[/t,歌声で観客を圧倒した。,うたごえでかんきゃくをあっとうした。,노랫소리로 관객을 압도했다.
圧迫,あっぱく,압박,JLPT_1 JLPT,"D0V/dbD,{X",借金が家計を圧迫している。,しゃっきんがかけいをあっぱくしている。,빚이 가계를 압박하고 있다.
危ぶまれる,あやぶまれる,의심스럽다,JLPT_1 JLPT,Y.??Bbz+Xu,雨で開催が危ぶまれている。,あめでかいさいがあやぶまれている。,비 때문에 개최가 불투명하다.
あやふや,あやふや,"불확실함, 모호함",JLPT_1 JLPT,&KFDuf@7:u,返事をあやふやにした。,へんじをあやふやにした。,대답을 모호하게 했다.
誤る,あやまる,"실수하다, 잘못하다",JLPT_1 JLPT,YaJ<<;Pwz],操作を誤ると事故につながる。,そうさをあやまるとじこにつながる。,조작을 잘못하면 사고로 이어진다.
